pair_contract_address, Token0_contract_address, Token0_decimals, Token0_name, Token0_symbol, Token1_contract_address, Token1_decimals, Token1_name, Token1_symbol
0x942D3E436ec9c2E8E994CA505E2298f07de491D3,0x594424Ca9CAa80C82F8D6c19BBA8673162587C55,0,"ArbiMatter ","ArbiMatter",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x45D78824F1629c5bDbF13Bb3e5Dc41F916c9c30d,0x4E0887F91292E1bc2A98F210Ff56de6885a6dB7F,18,"TestToken","TEST",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x39Fb5888789D6953D45bA801dfa32789E8eb8f43,0x2f800db57B67e7c5216e76590D45B9B0B0BD7dCB,18,"SLURP","$SLURP",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xd7D73D0d07c3c1FCEb8a493AbDa1773d23643f13,0x2f800db57B67e7c5216e76590D45B9B0B0BD7dCB,18,"SLURP","$SLURP",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x1f9E574264BfFdb09345ABf160b7279434d19ec1,0x4cFf959320a01CCDFfaC64f0034e6F0c321f8B84,18,"TestToken","TEST",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x1a39933220972f13FF1dA7c4d86c1F9b52133e4C,0x1C50751A54df214aCdA7bEc2eF99c317898a12a2,18,"MidasArbi","MARBI",0x86A1012d437BBFf84fbDF62569D12d4FD3396F8c,18,"Arbys","ARBYS"
0x957C2e610EA21643a5e01A44E897A3C269c9534b,0x1C50751A54df214aCdA7bEc2eF99c317898a12a2,18,"MidasArbi","MARBI",0xeD3fB761414DA74b74F33e5c5a1f78104b188DfC,18,"ArbiNYAN","NYAN"
0xdcC10b7920615bFBB653f88785c50232aFdac98e,0x0d492f2A8fbf339A4E546eaA353F0982060C609e,9,"BabyArbiDoge","BADOGE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x5C64eF7a1E284DDfF9ba482b985fAA6a7837CC8E,0x7bA4a00d54A07461D9DB2aEF539e91409943AdC9,18,"Stake DAO Token","SDT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb7F5202A5509eE3Dc70DaFDa637D5c882fb14fDf,0x631AE25b1F8729c5e229CAd635BD1305913Ced2B,18,"Arbi Octopus","OCTO 🐙",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xf2507BF2F45651Fe9d2adce5962df617eD0903b5,0x0A129f57E8b42c74553248a5A554227045FaE006,18,"Arbi Golden Cross","GOLD",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x5b772b00Cb6B95c4501E4be75ce7ddD6CB625320,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA6219B4Bf4B861A2b1C02da43b2aF266186eDC04,9,"ArVault","ARVAULT"
0x2754BFf35c020F385C4a0f2F9F311479Ff9f9F6C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xC87104668525da03Fc985505530C94e967979a9e,18,"Scale","SCALE"
0x74b979860378e45fB97Dd4FA3910D87628D486f4,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xa0b6D53dB596a5310Bb76C72752706E83295e76c,18,"Scale","SCALE"
0x5304918C12C4c31616592184fc610c3D359BDaBb,0x847FC7CdF719eFA6C74408e90D570E1Ad24F3089,18,"ArbToken","ARB",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x5633A9F2B4d2AEbE8adbFaAAC11738B8a3902d36,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xadC1Dd8D9718850d8AEBE19CE7b041A9b746C9f4,18,"Arbi Nyan NTF","NYFT"
0x428DaF66D58E186b661790e2a3708159121B0f65,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD3b16c7344828A01c9F47180DD05892619379B7B,18,"ArbiTACOCAT","TACO"
0xeA3eCBb64ab6756fB7e9152570a92CF8D540b50A,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf4bD6a6e4466eCD45E2fe7FE776B75376240Ddd1,9,"MiniArbi","MiniArbi"
0x2CbeBE6A1a1a5e8aA5D5F708232f263cD6F3B5fb,0x28BC2fA65959B214be11fdd20E459f47C64EB29c,18,"Arbi Gorilla Token","GORI 🦍",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xB7E5e74B52b9aDa1042594Cfd8AbbdeE506cc6C5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x9c67eE39e3C4954396b9142010653F17257dd39C,18,"Impermax","IMX"
0x071E08Fb18EFaF7aeb2AeFd1F542B5a363bc69be,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf61ee9236f0ffcee1cb2EFb1dC2fAA7AcaD13413,18,"Starbicks","stARBIcks"
0xAd5AAB4CF0809EBD0c8c02B32Be5ab785833e379,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xdD142A194b737b2A67fb35981963A1FDD7EefA3c,18,"Hello World Token","HELLO"
0x0f178A4D2b6199ACB7a0F9160Ac1494D2B4C0E1D,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd7262f7B5cf1c964fE59baA6BDa5125DAd7EbE7E,0,"ArbFI ","ArbFI"
0xdECFA5b0d15E00085130daA75eA0e736E6DC6b3e,0x0CF3C302830db9f13Fb8b7be5E5946550A23afc5,18,"Arbi Doge Devil","DEVIL 👿",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3F7ae85208A79854197dc5FD9b5c562B83903837,0x6c3B06AA6e0565B9f24778FD8a044CC4bbC4cD93,9,"ArbFI (https://t.me/arbfiofficial)","ArbFI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x0A3FA9A2E25D0eFF88A93387e3Bcbf348E1046D6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCD2744DB83020e9133cE565b5b04576704883385,18,"Foinix","FNX"
0x27b36Ea9B28f1E7f49fEE22f4850f26D99986d20,0x379a6BF965f5BB3241EE3BC5401632d8037C1e74,18,"ppp","PPP",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x1910155BB545F9eB9a87c602C96B46aa0E8241d3,0x32073445F666343e6Ce49bBfa8c92588121EAd04,0,"PartySocks","PSOCKS",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x7E819Da89d4D3cD91d9D28414C8302FeA8Cd622b,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x92C0555E8c9e6B0767c32b27fB1cb2195ecF1fA6,18,"ArbiShiba","ArbShib"
0x2cDdbec717968a1FaB0429f53fC2ABCc2A92487e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB20A02dfFb172C474BC4bDa3fD6f4eE70C04daf2,18,"Magic Internet Money","MIM"
0xAe7cF3fD0BD302824aE7E2Ec11cE098eedF1D9D7,0x490CfbF9b9C43633DdD1968d062996227ef438A9,18,"MAGICToken","MAGIC",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xFAFBBc98Df262F40cbe7C19cF6006dC4549F5BC1,0x566208673f999fA2f7D6826e5Df39b92400B64E6,18,"Arbi Black Token","ABLK",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x127147730ab0745d700db0cf788601DFf0E0AB67,0x490CfbF9b9C43633DdD1968d062996227ef438A9,18,"MAGICToken","MAGIC",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xbe3B9c3700171183b2B3F827D8833212d0197a96,0x11cDb42B0EB46D95f990BeDD4695A6e3fA034978,18,"Curve DAO Token","CRV",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x855675EDED052Da65B98339Be2B8C344211604d9,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xAA937cE1AeF311d528b60a0008585d2e0F2A1F64,18," ArbiPolkaShiba ","APOSHIBA"
0x8eDfb54E8c76C512DBdD4FAa252Bf4E163CaAD32,0x2c852D3334188BE136bFC540EF2bB8C37b590BAD,18,"MAGICToken","MAGIC",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6478931004Cd7b995957A4e1a5D06f9A8Db0FA04,0x2c852D3334188BE136bFC540EF2bB8C37b590BAD,18,"MAGICToken","MAGIC",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x72487E80588209bef41F5aAd04F65Fe0479e9021,0x79110D5A57B3e63C7322A35C189987a7efcA6228,18,"Foinix","FOINIX",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x38fF350f64d5f2a9C13256188dFDA2f93e54BA48,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x939DACd9DAE67660f797e72d53B032DB8c30Ce3B,18," ARBITURBOETH ","ARBITURBO"
0x5cf6e59Ae6B18B0f7F42f83a508a50a75dF31Ee3,0x02e72a57Aa3E7D841AEE2a81517da91b714F3C5b,4,"ArbiLowb","ALowb",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb6D7Ba5792153fA516C199DC11C585745AdC9180,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB7Fbb06964d1554Dbb7C70713107b479b8E29C73,18,"ArbSnowman","ArbSnowman"
0x610D14699A5Bb4E72F4E6077b3C75Ec9485ef6Ba,0x6F54d7D4711D62A7840Ce44D45a33457e483A2bD,18," ARBIFIFTYONEFIFTY ","AFIFTY",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x2E691e9f2055abf060F107a5cA5a65E84c1184a6,0x106Bc86cEB5D32148180269BE94E01Ba56F5F6e5,18,"gARBage","GARBAGE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x29e5DC15cb15A022ed29288A48df1646BEba19cB,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xaAC2AeD88C2F0d33Fb1fbC1fd40b589AE2Ce3fc5,18," ArbiFlokiPup ","ARBIFLOKIPUP"
0x9cF2e4df74D7b920C3F16762F492d12C3C3Ff927,0x67067776350E40077d6D01c02D6de5eE9dc84FAB,18,"Foinix","FOINIX",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x75787c5dfF2eDBeeeAF4B9335Ee454384f34C810,0x09d64c14007D071685Cc1736263453f9Fd46703d,18,"ArbiLove","ArbiLove",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xE517a5b494C71fC63663155B76A9dDEf9f0340c4,0x53aA0D60F943f385F3b12eC2CB45324F3758B73e,18,"LANDToken","LAND",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xb5421CEa3877E2d173A316Db29Bcbc064e4cefea,0x5200C5c88fEE023Ff072bEF4390396266DD1B284,18,"Arbi Club","CLB",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x2DFB9BE236A93D3b658715b88a28944D2fF1D4C3,0x01eBEa643Dbed596EB8c7156e6c7Dd2AF24395c3,18," Arbi Uzumaki Inu ","AUZUMAKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x33da164C67089a7b1A9cA4CA99058D670b66c452,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x91E125d77f9e3a030Dd963AB795Ad9aCB5d1C624,18,"bARBie","bARBie"
0x8DAE4764a6531c7ab660435BE7Be661F6773C693,0x2E5ba89F6CFaEb3e6949E1cC0d71F4a8602f10e4,18," Waka flocka floki ","AWFF",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xF1eB412b1E7fF506e5E21F44BF70e0530bdd85fc,0x23A941036Ae778Ac51Ab04CEa08Ed6e2FE103614,18,"Graph Token","GRT",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x0D487B124aa32B5Da055666c5f389fcA18C3b2D8,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xfA66bFd8aef852898412694307cF0ea4765219bd,18," ArbiTorum ","AXTM"
0x43715F4B435161b056830Ae1Ab1746e519f582aB,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8555A7358Aaf90cAf4fA874EbDa58118001A5Ee5,18,"Arbishop","Arbishop"
0x4eD25fa3Da66ef4A776b849667a408a0699A387a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf42F21D957767b209FC7ACd163C46907c4deA56c,18,"BabyArbiNYAN2","babyNYAN"
0x906dB6e1fD2C8793303575e49aAAF9031db9f79a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xFf3fE1cBBa6a999e642F2A5376F8Cc33c2f2853C,18,"Arbimax","Arbimax"
0xb184Deb82Aa4a426DE3248558325AA595FE7f614,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xe55bF0D0b264766d22C1adEdd4b8Eb53e0DEf0b1,18,"BigBurger","BigBurger"
0x568474F1829E3DBA5a2A943edF9ea179E5B2fbF9,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF2bb19A4D388E7302Fca20c2Cff9aFf501edA120,18,"Arbi Sky Token","ASKY"
0x537Ce0fa27090B357Afd626A63a4ca5CcB3F2207,0x1225EA757991473E7e62e97f83E80431EFfcF8Fe,9,"ArbiArbHarambe","Harambe",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x31C4C02Cf16C61e7741681516f77129cf4042465,0x2dcCFEdfF5e0632beB40416255BaD439B72fd21b,18,"TiramisuNYAN","TiramisuNYAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9Aaab2cB36ec52D034021A4861A4D3aC13eABA21,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xAf0fFCbE7C81671759DCf99B8c3f60FEc3c32331,18,"Foinix","FOINIX"
0x41D11D7E6fa5c89d83283A377abE75F3cA947bda,0x5C84b9232e2b4878242b6CF7041056328F203F0C,9,"Millwall","Millwall ",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x58ACb0EF0aA90800c5548994e6F7518a689bF2Ec,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB18F081a886e354527394FeE9ae08c47eFdb8De0,0," ArbiNYAN"," ArbiNYAN"
0xedA696Fe23c2A7B3dE24137d9391C55b78c5af02,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xc71869d119803f281CBB7992672970a849357dAF,18," Arbi Hokage Inu  ","ARBIHOKAGE"
0xA91121d75b13f4e393aa72373D8517Ae0173D3Ae,0x7d60805174eF293DF194B0DF8Ff09C54B4930211,9,"POC","PANGEA Ocean CleanUp",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xC6223235BC287F2613a6efC31DF66bDaF961DD44,0x5dFF42cbb46FDD5188d89FaE7FDf855e08982347,9,"Floki","Floki Inu ",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9Cc0f6Ac6932569dB0F2990B8A1eB41a89Bb7bcf,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb8cE0B33C04eeD98c00Ea8f873842C228F62E513,18,"test","TEST"
0x90e9a95DE836680D2465e22B9a658d5eB4157a12,0x08c8c10C45d6047F2E486b9264ba71C456A34a3D,18,"BunnyJunior","BunnyJunior",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x24f55c9a7801c88AAa6e0152C3Be14a00D1A93DB,0x5E90DF307B07076c42B0516c683C45e10f362C18,9,"DOGE","Dogecoin",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xd41430932917DD366202e78f1550e52aB14364eA,0x2AE1EF41Cd23e3E77f75789E9393D8951705470F,18,"AFARM Token","AFARM",0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,8,"Wrapped BTC","WBTC"
0x43152a4d9716cd90977e160806Ed83CE50E9eA58,0x2AE1EF41Cd23e3E77f75789E9393D8951705470F,18,"AFARM Token","AFARM",0xd4d42F0b6DEF4CE0383636770eF773390d85c61A,18,"SushiToken","SUSHI"
0xee263F24Ad4Db5C27017045D5bEA9c6fef88B84a,0x2162f40d384AfD2c75E2B65d16dfb639BB6373e9,9,"ARS","ArbiSwap",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x4aa38Bb34B43a01C8a7AE4048bC20156b9C47f2d,0x1c6EB9470232CA25597cD7c91c347F0288086271,9,"BabyCake","BabyCake",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xC864B300c12492C0d2F8f99b23563027f83E4A8b,0x3143eb120B177C1a2765380eBfE94ac886A62374,18,"Arbi Toro Shiba","TORO",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xbd1b267B78a519be55756Da923965Eb039Cea04D,0x01a1C0eDc4fc52bc6a3Ae25577c09985ec7a9930,8,"ARBI ACRES","ARBIACRES",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xa0Fe34D54469155B309F431E5EB15Ef7E503C994,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA6dC0c912016cEc67dD1Ff01241b92769ea2cf48,0," SafeARBI"," SafeARBI"
0xE914f4976e61Dc163615dcC5aC616274259eBB71,0xb8cE0B33C04eeD98c00Ea8f873842C228F62E513,18,"test","TEST",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0xcF110c3d426D3F767fF9D51974b5F92ff00b205d,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xef3859fF4e46fa32De6D3d4aC09510b1368aB51D,9,"ArbiCake","ArbiCake"
0xd3EF69E1524B01F75417735e5aAe6687c914067f,0x6Cd4A8d9C4e256AE27345c60a4d25A9b9979C1Df,18," Arbi FLOKIT  ","ARBFLOKIT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6e55a6d29df5efB91C539821822f7748cA1DC05c,0x8F6B4f599Bf1620D33B2D59B4BD624E452CcE8f0,18,"Arbiz","ARBIZ",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x5bE8b58Ee8014eA609d5012A2826884c1b522e7C,0x64b79B9940A318a6Abf110571d966BB196b6ea5E,18,"ArbiTIKI","ArbiTIKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xa126f6832f30626B055651216dddC22192a7f343,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x9325CAEA999Ffd20f5D27f089a5FA019104cfBAE,18,"ArbiSniper","SNIPER"
0x559391805957637776bd3CcA71083FF3bA561a38,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8F6B4f599Bf1620D33B2D59B4BD624E452CcE8f0,18,"Arbiz","ARBIZ"
0x884BD9BEE521D6F3cD3A09efd11b7478F47BA092,0x28Cd63A1fE3abad52Be4930a8d78343DdE89Ffbf,18," Time Floki","$TFLOKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6Fb55677AB4Da1188A8816ebF0d4fb90a72dB930,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xDE545000aeA1C84F05f9ae651930d9c322a84708,18,"BunnyJunior","BunnyJunior"
0xB316A66a0C4A8bACD726C228fBDBf67300f115Ab,0xA4B6fFD0162fB85a7524A52A809e4d359a9b6324,18,"ArbToken","ARB",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xe13bDf2FBb60A72F30EFFf629F35eC2e9Ac4F81e,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8C3133133092fB68b536ae21532d58a6EA7609cA,18,"ArbiPenguin","ArbiPg"
0x697DC33D81Db4D42E6426ac73ADc330Ee2F02640,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xfd2dcff5BAC87E0F66f831406b674C3AF0F209e8,9,"ARBICADO","https://t.me/Arbicado"
0x84FC8cF1BF6369aE50338B4C64DFEB7be4e7A703,0x7A35c4eCFa47154C3fe86D6C55d310b8BC3Cd903,9,"ARBICADO","https://t.me/Arbicado",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x637807ca934DEc79efA17CAfB6F58F5cCB17b457,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA4B6fFD0162fB85a7524A52A809e4d359a9b6324,18,"ArbToken","ARB"
0x3F88eE886EEd800380366be82bC64f8c22ecDf5F,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x961959Fb24696B64B6c5A95e702Cebe37110b78E,18," Ethereum Cash ","eCash"
0x9e923aDeFfA8630221412119Ba2c56289560770C,0x1E4Ed177d060CEd575eC778e6cCDBf22178E7acc,0,"ArbiACRES ","ArbiACRES",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x2Ea137919D3eFE809D4a31eF233908e321B8F0Ab,0x657A15cA9343ba71DC01b22DD30E4F88Ff575Cde,18,"Arbi Whale","ArbiWhale",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3c0c72339D90DDddD1ef3C1D2b09b2bA3045B997,0x657A15cA9343ba71DC01b22DD30E4F88Ff575Cde,18,"Arbi Whale","ArbiWhale",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xb3e06D7914A814c24e2c6EF7CDeAB3480Ac136f5,0x36b2CcBE104316e0fb166bCBC2A4c8ba8d98Ce65,2,"ACRES","ACRES",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xd258cc38D2188a5A053887d31806D293292B0Ba8,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA3652DeB73cD6F0A0735FBD5Ba3ed33F1E8ca577,18," Ave Caesar ","CAESAR"
0x5B584F930cA5a2Ab1B4F94132403f1f58bA52Fb8,0x31D65EB2d1270dE731bEf5F261E74cd84815d7E7,18,"TEST","TEST",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x0A08f107F3AB560A2C2D8eD4c158E49d47408A94,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xC1868C52A2BCbD9792a43ca935097BDBf908b477,18,"BILLY BUTTON","BUTTON"
0x93d421a12c48aEc6cF663c2440bf44299Ba3Bb03,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xE7413703Ccc8b13E52101bA3A09f2277196Af4Ee,18,"TEST","TEST"
0xF0F601348ADd82F78562B8ebc293d28a645F3cf6,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb9ddA89D10d13a8a2b026fBAaeC4d9aBEC4aE79E,18,"ArbiPenguin","ArbiPg"
0x6a123B3ECbABA1e634448dB971eAed5E1D13cd13,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xabd34886342d849ceD0FC42F3b325eB17d5B00B3,0,"Burnt lobster","BURNT"
0x38A2247E6d3929f5C30eBdBf3f4eCE020b44139B,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF3fD89d8e52FcD8C0048433EACF0ABdE26E1eE1a,18,"ArbiPenguin","ArbiPg"
0x0Df9760302DBBFB72b81e788346651202f756f3d,0x81f99485417bEAE5CE4192534E143Aa434cD0A4E,18,"ArbiTIKI","ArbiTIKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe31dCcc3886e65c09787027BC93ACF5f2e28F2bd,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA4e28d13dd670E4A3caEc85D7A76E4c9FB19bE3E,8,"ARBI SHIBA","ARSHIBA"
0xb66276C4B686aA8ee80799288eeF2c83f0cE0516,0x67a3f626Ca4BD53f47630448BC9097AB43c16738,18,"Arbitrum One","A1",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x22B0F26AfF732B6d7fcaCDDa8e808bb9cb126E86,0x12ECE3D41C0C0712Bd00B0c344cC259e9DfB1cE1,0,"ArbiTiki ","ArbiTiki",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x667805e882B30dFaE6752DE1835F417a3d2AEbFf,0x3fE9Ef577186E325e1C5F36105C5cCe8751A376c,9,"BetterBridge","BetterBridge",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe724bEF9426d48E37612CA6eD11a02Cc2f481cB4,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xa9Bc1c7dcF5568F976b1c52f06837e0DED331f33,9,"Sharb Inu","SHARB"
0xf97dEFa6e98dE081d54090E3bF354507Ad6E25Cd,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x9404e6f1047ed9f28240F04de4d7476cCD3a000D,8,"ARBI CAT","ACAT"
